Time_Offset_Sec,H1_Strain_Masked
0.501709,-5.565874e-19
0.501953,-5.273088e-19
0.502197,-5.084760e-19
0.502441,-4.304811e-19
0.502686,-4.330538e-19
0.502930,-4.431648e-19
0.503174,-3.677933e-19
0.503418,-3.685056e-19
0.503662,-3.663850e-19
0.503906,-3.264101e-19
0.504150,-3.158329e-19
0.504395,-2.437494e-19
0.504639,-2.210395e-19
0.504883,-2.474714e-19
0.505127,-1.789989e-19
0.505371,-1.605669e-19
0.505615,-1.689139e-19
0.505859,-1.228383e-19
0.506104,-1.133658e-19
0.506348,-5.419801e-20
0.506592,-7.136663e-21
0.506836,-3.996690e-20
0.507080,1.331826e-20
0.507324,5.185937e-20
0.507568,3.520714e-20
0.507812,8.150449e-20
0.508057,9.904334e-20
0.508301,1.390104e-19
0.508545,2.050991e-19
0.508789,1.785946e-19
0.509033,2.084519e-19
0.509277,2.648443e-19
0.509521,2.472363e-19
0.509766,2.867044e-19
0.510010,3.177587e-19
0.510254,3.394635e-19
0.510498,4.140136e-19
0.510742,4.030584e-19
0.510986,4.095484e-19
0.511230,4.763358e-19
0.511475,4.645282e-19
0.511719,4.919085e-19
0.511963,5.383316e-19
0.512207,5.472599e-19
0.512451,6.180390e-19
0.512695,6.313026e-19
0.512939,6.182163e-19
0.513184,6.838673e-19
0.513428,6.867892e-19
0.513672,6.987189e-19
0.513916,7.572166e-19
0.514160,7.622576e-19
0.514404,8.187660e-19
0.514648,8.569720e-19
0.514893,8.328091e-19
0.515137,8.884737e-19
0.515381,9.100196e-19
0.515625,9.070069e-19
0.515869,9.711513e-19
0.516113,9.841208e-19
0.516357,1.019441e-18
0.516602,1.075727e-18
0.516846,1.054854e-18
0.517090,1.091010e-18
0.517334,1.129339e-18
0.517578,1.118723e-18
0.517822,1.178696e-18
0.518066,1.207458e-18
0.518311,1.221463e-18
0.518555,1.285347e-18
0.518799,1.279631e-18
0.519043,1.293618e-18
0.519287,1.342730e-18
0.519531,1.334162e-18
0.519775,1.381334e-18
0.520020,1.426905e-18
0.520264,1.428748e-18
0.520508,1.486511e-18
0.520752,1.500095e-18
0.520996,1.498274e-18
0.521240,1.547420e-18
0.521484,1.547895e-18
0.521729,1.579464e-18
0.521973,1.638349e-18
0.522217,1.638304e-18
0.522461,1.680344e-18
0.522705,1.713568e-18
0.522949,1.705221e-18
0.523193,1.745299e-18
0.523438,1.757451e-18
0.523682,1.775956e-18
0.523926,1.840371e-18
0.524170,1.847406e-18
0.524414,1.870457e-18
0.524658,1.914217e-18
0.524902,1.911264e-18
0.525146,1.937268e-18
0.525391,1.957732e-18
0.525635,1.970843e-18
0.525879,2.031516e-18
0.526123,2.050864e-18
0.526367,2.059442e-18
0.526611,2.102673e-18
0.526855,2.111124e-18
0.527100,2.125846e-18
0.527344,2.147729e-18
0.527588,2.159797e-18
0.527832,2.214258e-18
0.528076,2.244274e-18
0.528320,2.245762e-18
0.528564,2.280395e-18
0.528809,2.300033e-18
0.529053,2.311298e-18
0.529297,2.327535e-18
0.529541,2.340562e-18
0.529785,2.390033e-18
0.530029,2.425621e-18
0.530273,2.426055e-18
0.530518,2.450303e-18
0.530762,2.474601e-18
0.531006,2.488967e-18
0.531250,2.499764e-18
0.531494,2.508998e-18
0.531738,2.556843e-18
0.531982,2.595654e-18
0.532227,2.597013e-18
0.532471,2.613744e-18
0.532715,2.634706e-18
0.532959,2.656266e-18
0.533203,2.665703e-18
0.533447,2.664343e-18
0.533691,2.711891e-18
0.533936,2.754777e-18
0.534180,2.755400e-18
0.534424,2.768559e-18
0.534668,2.783095e-18
0.534912,2.807533e-18
0.535156,2.823182e-18
0.535400,2.809429e-18
0.535645,2.852861e-18
0.535889,2.903890e-18
0.536133,2.899204e-18
0.536377,2.911701e-18
0.536621,2.921883e-18
0.536865,2.939712e-18
0.537109,2.968908e-18
0.537354,2.946342e-18
0.537598,2.974884e-18
0.537842,3.039784e-18
0.538086,3.031414e-18
0.538330,3.038761e-18
0.538574,3.051779e-18
0.538818,3.055813e-18
0.539062,3.096745e-18
0.539307,3.077057e-18
0.539551,3.079988e-18
0.539795,3.158238e-18
0.540039,3.154061e-18
0.540283,3.147053e-18
0.540527,3.169652e-18
0.540771,3.159655e-18
0.541016,3.201375e-18
0.541260,3.198862e-18
0.541504,3.173204e-18
0.541748,3.254207e-18
0.541992,3.266917e-18
0.542236,3.238889e-18
0.542480,3.269436e-18
0.542725,3.254334e-18
0.542969,3.283059e-18
0.543213,3.305956e-18
0.543457,3.257695e-18
0.543701,3.324080e-18
0.543945,3.366108e-18
0.544189,3.318209e-18
0.544434,3.346890e-18
0.544678,3.339730e-18
0.544922,3.344265e-18
0.545166,3.391213e-18
0.545410,3.337672e-18
0.545654,3.371577e-18
0.545898,3.444531e-18
0.546143,3.388795e-18
0.546387,3.400400e-18
0.546631,3.412633e-18
0.546875,3.391007e-18
0.547119,3.447838e-18
0.547363,3.411065e-18
0.547607,3.402218e-18
0.547852,3.496030e-18
0.548096,3.451784e-18
0.548340,3.431608e-18
0.548584,3.466129e-18
0.548828,3.428607e-18
0.549072,3.475675e-18
0.549316,3.471409e-18
0.549561,3.422737e-18
0.549805,3.515450e-18
0.550049,3.503168e-18
0.550293,3.448045e-18
0.550537,3.493435e-18
0.550781,3.458275e-18
0.551025,3.477655e-18
0.551270,3.508461e-18
0.551514,3.439716e-18
0.551758,3.506512e-18
0.552002,3.534675e-18
0.552246,3.455153e-18
0.552490,3.491955e-18
0.552734,3.476934e-18
0.552979,3.462769e-18
0.553223,3.516426e-18
0.553467,3.451657e-18
0.553711,3.475423e-18
0.553955,3.539522e-18
0.554199,3.454763e-18
0.554443,3.464385e-18
0.554688,3.477182e-18
0.554932,3.435979e-18
0.555176,3.492772e-18
0.555420,3.452318e-18
0.555664,3.430214e-18
0.555908,3.512658e-18
0.556152,3.445426e-18
0.556396,3.417565e-18
0.556641,3.453230e-18
0.556885,3.400461e-18
0.557129,3.440142e-18
0.557373,3.435472e-18
0.557617,3.377386e-18
0.557861,3.453048e-18
0.558105,3.420740e-18
0.558350,3.357496e-18
0.558594,3.400066e-18
0.558838,3.355210e-18
0.559082,3.365207e-18
0.559326,3.392131e-18
0.559570,3.319541e-18
0.559814,3.367584e-18
0.560059,3.372864e-18
0.560303,3.288119e-18
0.560547,3.320479e-18
0.560791,3.295653e-18
0.561035,3.273921e-18
0.561279,3.318423e-18
0.561523,3.252973e-18
0.561768,3.262442e-18
0.562012,3.297320e-18
0.562256,3.210292e-18
0.562500,3.217942e-18
0.562744,3.216143e-18
0.562988,3.171792e-18
0.563232,3.217585e-18
0.563477,3.173207e-18
0.563721,3.144906e-18
0.563965,3.192663e-18
0.564209,3.119521e-18
0.564453,3.097222e-18
0.564697,3.112643e-18
0.564941,3.058779e-18
0.565186,3.090982e-18
0.565430,3.074062e-18
0.565674,3.018769e-18
0.565918,3.060908e-18
0.566162,3.011962e-18
0.566406,2.964054e-18
0.566650,2.985765e-18
0.566895,2.933095e-18
0.567139,2.944564e-18
0.567383,2.952240e-18
0.567627,2.883314e-18
0.567871,2.907306e-18
0.568115,2.882679e-18
0.568359,2.818330e-18
0.568604,2.837419e-18
0.568848,2.793387e-18
0.569092,2.781704e-18
0.569336,2.806910e-18
0.569580,2.738216e-18
0.569824,2.736946e-18
0.570068,2.732108e-18
0.570312,2.660787e-18
0.570557,2.669803e-18
0.570801,2.638152e-18
0.571045,2.604981e-18
0.571289,2.638350e-18
0.571533,2.579874e-18
0.571777,2.553022e-18
0.572021,2.560246e-18
0.572266,2.490239e-18
0.572510,2.486318e-18
0.572754,2.466678e-18
0.572998,2.415860e-18
0.573242,2.449339e-18
0.573486,2.408168e-18
0.573730,2.357724e-18
0.573975,2.368921e-18
0.574219,2.304789e-18
0.574463,2.286107e-18
0.574707,2.280043e-18
0.574951,2.215318e-18
0.575195,2.240702e-18
0.575439,2.222255e-18
0.575684,2.152024e-18
0.575928,2.159438e-18
0.576172,2.107527e-18
0.576416,2.072061e-18
0.576660,2.077120e-18
0.576904,2.007110e-18
0.577148,2.014070e-18
0.577393,2.019404e-18
0.577637,1.938245e-18
0.577881,1.932936e-18
0.578125,1.896877e-18
0.578369,1.844845e-18
0.578613,1.858223e-18
0.578857,1.791688e-18
0.579102,1.772344e-18
0.579346,1.799580e-18
0.579590,1.718484e-18
0.579834,1.692050e-18
0.580078,1.672883e-18
0.580322,1.608669e-18
0.580566,1.621548e-18
0.580811,1.569202e-18
0.581055,1.520688e-18
0.581299,1.559884e-18
0.581543,1.493362e-18
0.581787,1.440918e-18
0.582031,1.434517e-18
0.582275,1.366300e-18
0.582520,1.368803e-18
0.582764,1.338325e-18
0.583008,1.264507e-18
0.583252,1.300740e-18
0.583496,1.260713e-18
0.583740,1.183307e-18
0.583984,1.179674e-18
0.584229,1.118910e-18
0.584473,1.103365e-18
0.584717,1.094404e-18
0.584961,1.008145e-18
0.585205,1.026691e-18
0.585449,1.016964e-18
0.585693,9.235610e-19
0.585938,9.124400e-19
0.586182,8.657075e-19
0.586426,8.296863e-19
0.586670,8.375736e-19
0.586914,7.518966e-19
0.587158,7.415015e-19
0.587402,7.595490e-19
0.587646,6.644272e-19
0.587891,6.337534e-19
0.588135,6.043594e-19
0.588379,5.535746e-19
0.588623,5.666242e-19
0.588867,4.954320e-19
0.589111,4.526002e-19
0.589355,4.864325e-19
0.589600,4.057357e-19
0.589844,3.492444e-19
0.590088,3.337774e-19
0.590332,2.772803e-19
0.590576,2.833348e-19
0.590820,2.350327e-19
0.591064,1.663788e-19
0.591309,1.989966e-19
0.591553,1.444673e-19
0.591797,6.544710e-20
0.592041,5.310501e-20
0.592285,7.960966e-22
0.592529,-5.653819e-21
0.592773,-3.279704e-20
0.593018,-1.157502e-19
0.593262,-9.741777e-20
0.593506,-1.232860e-19
0.593750,-2.144668e-19
0.593994,-2.341589e-19
0.594238,-2.763938e-19
0.594482,-2.967724e-19
0.594727,-3.080382e-19
0.594971,-3.920872e-19
0.595215,-3.967265e-19
0.595459,-3.986490e-19
0.595703,-4.901204e-19
0.595947,-5.250558e-19
0.596191,-5.563823e-19
0.596436,-5.862572e-19
0.596680,-5.890893e-19
0.596924,-6.653644e-19
0.597168,-6.933375e-19
0.597412,-6.820494e-19
0.597656,-7.625419e-19
0.597900,-8.132154e-19
0.598145,-8.386615e-19
0.598389,-8.727800e-19
0.598633,-8.739648e-19
0.598877,-9.370110e-19
0.599121,-9.845484e-19
0.599365,-9.706073e-19
0.599609,-1.033292e-18
0.599854,-1.096724e-18
0.600098,-1.121219e-18
0.600342,-1.155778e-18
0.600586,-1.158062e-18
0.600830,-1.207284e-18
0.601074,-1.268690e-18
0.601318,-1.258795e-18
0.601562,-1.304315e-18
0.601807,-1.373668e-18
0.602051,-1.401313e-18
0.602295,-1.436155e-18
0.602539,-1.439465e-18
0.602783,-1.475710e-18
0.603027,-1.544045e-18
0.603271,-1.542798e-18
0.603516,-1.574501e-18
0.603760,-1.643790e-18
0.604004,-1.674991e-18
0.604248,-1.711097e-18
0.604492,-1.717285e-18
0.604736,-1.740224e-18
0.604980,-1.811973e-18
0.605225,-1.821058e-18
0.605469,-1.841442e-18
0.605713,-1.908509e-18
0.605957,-1.940750e-18
0.606201,-1.979209e-18
0.606445,-1.989498e-18
0.606689,-1.998536e-18
0.606934,-2.071784e-18
0.607178,-2.091040e-18
0.607422,-2.101607e-18
0.607666,-2.167519e-18
0.607910,-2.198851e-18
0.608154,-2.235588e-18
0.608398,-2.256068e-18
0.608643,-2.251786e-18
0.608887,-2.319652e-18
0.609131,-2.352837e-18
0.609375,-2.353996e-18
0.609619,-2.417339e-18
0.609863,-2.448393e-18
0.610107,-2.480087e-18
0.610352,-2.513491e-18
0.610596,-2.498894e-18
0.610840,-2.555157e-18
0.611084,-2.603723e-18
0.611328,-2.597586e-18
0.611572,-2.655922e-18
0.611816,-2.691591e-18
0.612061,-2.711912e-18
0.612305,-2.756469e-18
0.612549,-2.741136e-18
0.612793,-2.777181e-18
0.613037,-2.840815e-18
0.613281,-2.831955e-18
0.613525,-2.880223e-18
0.613770,-2.925504e-18
0.614014,-2.931589e-18
0.614258,-2.982787e-18
0.614502,-2.976105e-18
0.614746,-2.987611e-18
0.614990,-3.061708e-18
0.615234,-3.057552e-18
0.615479,-3.089912e-18
0.615723,-3.146510e-18
0.615967,-3.140880e-18
0.616211,-3.189055e-18
0.616455,-3.200709e-18
0.616699,-3.188292e-18
0.616943,-3.262321e-18
0.617188,-3.272543e-18
0.617432,-3.285312e-18
0.617676,-3.351291e-18
0.617920,-3.342074e-18
0.618164,-3.375330e-18
0.618408,-3.408566e-18
0.618652,-3.380991e-18
0.618896,-3.442481e-18
0.619141,-3.472338e-18
0.619385,-3.467034e-18
0.619629,-3.536349e-18
0.619873,-3.534100e-18
0.620117,-3.543415e-18
0.620361,-3.596391e-18
0.620605,-3.565967e-18
0.620850,-3.603278e-18
0.621094,-3.653738e-18
0.621338,-3.636817e-18
0.621582,-3.699350e-18
0.621826,-3.712436e-18
0.622070,-3.696457e-18
0.622314,-3.758756e-18
0.622559,-3.739433e-18
0.622803,-3.747886e-18
0.623047,-3.812329e-18
0.623291,-3.794796e-18
0.623535,-3.840360e-18
0.623779,-3.873578e-18
0.624023,-3.837821e-18
0.624268,-3.894826e-18
0.624512,-3.898627e-18
0.624756,-3.877965e-18
0.625000,-3.945584e-18
0.625244,-3.939390e-18
0.625488,-3.960611e-18
0.625732,-4.012948e-18
0.625977,-3.968730e-18
0.626221,-4.005398e-18
0.626465,-4.037340e-18
0.626709,-3.997747e-18
0.626953,-4.054279e-18
0.627197,-4.066121e-18
0.627441,-4.064614e-18
0.627686,-4.127343e-18
0.627930,-4.086708e-18
0.628174,-4.093766e-18
0.628418,-4.149506e-18
0.628662,-4.105738e-18
0.628906,-4.138759e-18
0.629150,-4.171439e-18
0.629395,-4.153040e-18
0.629639,-4.214138e-18
0.629883,-4.191089e-18
0.630127,-4.164503e-18
0.630371,-4.232593e-18
0.630615,-4.200840e-18
0.630859,-4.201764e-18
0.631104,-4.251868e-18
0.631348,-4.227049e-18
0.631592,-4.273534e-18
0.631836,-4.275613e-18
0.632080,-4.220961e-18
0.632324,-4.284874e-18
0.632568,-4.278343e-18
0.632812,-4.249401e-18
0.633057,-4.304421e-18
0.633301,-4.285025e-18
0.633545,-4.309770e-18
0.633789,-4.335434e-18
0.634033,-4.265390e-18
0.634277,-4.308396e-18
0.634521,-4.332720e-18
0.634766,-4.282206e-18
0.635010,-4.327813e-18
0.635254,-4.325094e-18
0.635498,-4.323791e-18
0.635742,-4.366722e-18
0.635986,-4.297621e-18
0.636230,-4.306583e-18
0.636475,-4.359479e-18
0.636719,-4.302306e-18
0.636963,-4.325197e-18
0.637207,-4.342557e-18
0.637451,-4.320932e-18
0.637695,-4.367527e-18
0.637939,-4.314097e-18
0.638184,-4.285342e-18
0.638428,-4.352909e-18
0.638672,-4.308846e-18
0.638916,-4.300238e-18
0.639160,-4.333173e-18
0.639404,-4.302934e-18
0.639648,-4.338227e-18
0.639893,-4.310544e-18
0.640137,-4.249548e-18
0.640381,-4.313312e-18
0.640625,-4.296103e-18
0.640869,-4.256605e-18
0.641113,-4.294588e-18
0.641357,-4.269070e-18
0.641602,-4.283697e-18
0.641846,-4.280724e-18
0.642090,-4.201544e-18
0.642334,-4.244302e-18
0.642578,-4.258670e-18
0.642822,-4.199400e-18
0.643066,-4.227377e-18
0.643311,-4.215127e-18
0.643555,-4.207573e-18
0.643799,-4.221517e-18
0.644043,-4.141042e-18
0.644287,-4.151276e-18
0.644531,-4.191750e-18
0.644775,-4.128789e-18
0.645020,-4.135013e-18
0.645264,-4.138701e-18
0.645508,-4.114537e-18
0.645752,-4.133024e-18
0.645996,-4.064960e-18
0.646240,-4.039315e-18
0.646484,-4.092696e-18
0.646729,-4.042509e-18
0.646973,-4.021225e-18
0.647217,-4.035810e-18
0.647461,-4.004545e-18
0.647705,-4.016298e-18
0.647949,-3.967644e-18
0.648193,-3.913413e-18
0.648438,-3.963583e-18
0.648682,-3.936761e-18
0.648926,-3.891276e-18
0.649170,-3.906212e-18
0.649414,-3.878563e-18
0.649658,-3.875744e-18
0.649902,-3.845922e-18
0.650146,-3.775872e-18
0.650391,-3.807204e-18
0.650635,-3.806480e-18
0.650879,-3.748037e-18
0.651123,-3.751343e-18
0.651367,-3.732337e-18
0.651611,-3.716308e-18
0.651855,-3.698538e-18
0.652100,-3.624841e-18
0.652344,-3.631357e-18
0.652588,-3.648477e-18
0.652832,-3.590281e-18
0.653076,-3.576831e-18
0.653320,-3.563274e-18
0.653564,-3.539803e-18
0.653809,-3.526132e-18
0.654053,-3.455906e-18
0.654297,-3.439600e-18
0.654541,-3.464141e-18
0.654785,-3.415520e-18
0.655029,-3.386027e-18
0.655273,-3.373361e-18
0.655518,-3.346225e-18
0.655762,-3.331554e-18
0.656006,-3.269807e-18
0.656250,-3.234331e-18
0.656494,-3.255339e-18
0.656738,-3.220461e-18
0.656982,-3.180553e-18
0.657227,-3.163095e-18
0.657471,-3.134360e-18
0.657715,-3.118561e-18
0.657959,-3.064067e-18
0.658203,-3.014890e-18
0.658447,-3.029018e-18
0.658691,-3.005074e-18
0.658936,-2.960495e-18
0.659180,-2.937216e-18
0.659424,-2.903986e-18
0.659668,-2.887486e-18
0.659912,-2.841098e-18
0.660156,-2.780695e-18
0.660400,-2.785485e-18
0.660645,-2.770442e-18
0.660889,-2.724271e-18
0.661133,-2.696736e-18
0.661377,-2.658285e-18
0.661621,-2.639044e-18
0.661865,-2.601482e-18
0.662109,-2.533976e-18
0.662354,-2.528094e-18
0.662598,-2.517519e-18
0.662842,-2.471970e-18
0.663086,-2.443808e-18
0.663330,-2.398462e-18
0.663574,-2.372723e-18
0.663818,-2.347151e-18
0.664062,-2.275378e-18
0.664307,-2.256045e-18
0.664551,-2.251089e-18
0.664795,-2.204858e-18
0.665039,-2.176843e-18
0.665283,-2.129507e-18
0.665527,-2.091758e-18
0.665771,-2.076645e-18
0.666016,-2.006905e-18
0.666260,-1.971584e-18
0.666504,-1.971178e-18
0.666748,-1.924985e-18
0.666992,-1.896037e-18
0.667236,-1.852280e-18
0.667480,-1.799173e-18
0.667725,-1.789483e-18
0.667969,-1.729816e-18
0.668213,-1.676601e-18
0.668457,-1.678944e-18
0.668701,-1.635629e-18
0.668945,-1.600055e-18
0.669189,-1.566651e-18
0.669434,-1.500286e-18
0.669678,-1.485562e-18
0.669922,-1.444835e-18
0.670166,-1.375843e-18
0.670410,-1.372710e-18
0.670654,-1.339094e-18
0.670898,-1.293826e-18
0.671143,-1.269865e-18
0.671387,-1.198389e-18
0.671631,-1.168596e-18
0.671875,-1.147821e-18
0.672119,-1.072316e-18
0.672363,-1.056037e-18
0.672607,-1.035430e-18
0.672852,-9.805304e-19
0.673096,-9.609813e-19
0.673340,-8.954702e-19
0.673584,-8.448019e-19
0.673828,-8.381547e-19
0.674072,-7.683565e-19
0.674316,-7.317185e-19
0.674561,-7.224149e-19
0.674805,-6.652083e-19
0.675049,-6.411747e-19
0.675293,-5.892804e-19
0.675537,-5.194359e-19
0.675781,-5.141962e-19
0.676025,-4.628195e-19
0.676270,-4.061819e-19
0.676514,-3.996921e-19
0.676758,-3.498214e-19
0.677002,-3.143944e-19
0.677246,-2.770614e-19
0.677490,-1.976985e-19
0.677734,-1.807155e-19
0.677979,-1.518951e-19
0.678223,-8.411765e-20
0.678467,-6.977153e-20
0.678711,-3.184048e-20
0.678955,1.357947e-20
0.679199,4.110738e-20
0.679443,1.196868e-19
0.679688,1.558136e-19
0.679932,1.664348e-19
0.680176,2.325021e-19
0.680420,2.630756e-19
0.680664,2.888599e-19
0.680908,3.391106e-19
0.681152,3.659697e-19
0.681396,4.338180e-19
0.681641,4.892438e-19
0.681885,4.925266e-19
0.682129,5.449909e-19
0.682373,5.928732e-19
0.682617,6.134867e-19
0.682861,6.600635e-19
0.683105,6.918740e-19
0.683350,7.478002e-19
0.683594,8.148064e-19
0.683838,8.237243e-19
0.684082,8.569628e-19
0.684326,9.143058e-19
0.684570,9.403843e-19
0.684814,9.780946e-19
0.685059,1.014349e-18
0.685303,1.061593e-18
0.685547,1.131944e-18
0.685791,1.153053e-18
0.686035,1.169532e-18
0.686279,1.227046e-18
0.686523,1.263940e-18
0.686768,1.293795e-18
0.687012,1.330799e-18
0.687256,1.374950e-18
0.687500,1.441841e-18
0.687744,1.475141e-18
0.687988,1.484592e-18
0.688232,1.530384e-18
0.688477,1.578704e-18
0.688721,1.608967e-18
0.688965,1.638678e-18
0.689209,1.682151e-18
0.689453,1.746102e-18
0.689697,1.786283e-18
0.689941,1.796826e-18
0.690186,1.829145e-18
0.690430,1.881220e-18
0.690674,1.918806e-18
0.690918,1.940956e-18
0.691162,1.980102e-18
0.691406,2.043587e-18
0.691650,2.086401e-18
0.691895,2.100552e-18
0.692139,2.123252e-18
0.692383,2.170256e-18
0.692627,2.217736e-18
0.692871,2.238651e-18
0.693115,2.267670e-18
0.693359,2.331289e-18
0.693604,2.377146e-18
0.693848,2.393159e-18
0.694092,2.412277e-18
0.694336,2.448853e-18
0.694580,2.502398e-18
0.694824,2.528972e-18
0.695068,2.544757e-18
0.695312,2.606353e-18
0.695557,2.657519e-18
0.695801,2.671425e-18
0.696045,2.691496e-18
0.696289,2.718456e-18
0.696533,2.769201e-18
0.696777,2.809090e-18
0.697021,2.813924e-18
0.697266,2.865631e-18
0.697510,2.926499e-18
0.697754,2.936839e-18
0.697998,2.955819e-18
0.698242,2.979724e-18
0.698486,3.019262e-18
0.698730,3.071678e-18
0.698975,3.075955e-18
0.699219,3.108764e-18
0.699463,3.179186e-18
0.699707,3.191932e-18
0.699951,3.203235e-18
0.700195,3.230554e-18
0.700439,3.256477e-18
0.700684,3.313111e-18
0.700928,3.328304e-18
0.701172,3.338411e-18
0.701416,3.410441e-18
0.701660,3.434274e-18
0.701904,3.433183e-18
0.702148,3.464186e-18
0.702393,3.483161e-18
0.702637,3.532241e-18
0.702881,3.564455e-18
0.703125,3.559873e-18
0.703369,3.620786e-18
0.703613,3.661137e-18
0.703857,3.649103e-18
0.704102,3.677688e-18
0.704346,3.698000e-18
0.704590,3.731223e-18
0.704834,3.779051e-18
0.705078,3.771058e-18
0.705322,3.809217e-18
0.705566,3.866844e-18
0.705811,3.852263e-18
0.706055,3.869070e-18
0.706299,3.897409e-18
0.706543,3.914643e-18
0.706787,3.967556e-18
0.707031,3.970333e-18
0.707275,3.982174e-18
0.707520,4.046743e-18
0.707764,4.042219e-18
0.708008,4.040275e-18
0.708252,4.075829e-18
0.708496,4.085790e-18
0.708740,4.129031e-18
0.708984,4.150554e-18
0.709229,4.143778e-18
0.709473,4.198604e-18
0.709717,4.213434e-18
0.709961,4.195691e-18
0.710205,4.229299e-18
0.710449,4.241712e-18
0.710693,4.268944e-18
0.710938,4.306225e-18
0.711182,4.292460e-18
0.711426,4.327318e-18
0.711670,4.360818e-18
0.711914,4.335503e-18
0.712158,4.358315e-18
0.712402,4.379463e-18
0.712646,4.390147e-18
0.712891,4.432206e-18
0.713135,4.427152e-18
0.713379,4.436899e-18
0.713623,4.478569e-18
0.713867,4.460923e-18
0.714111,4.464220e-18
0.714355,4.492877e-18
0.714600,4.495837e-18
0.714844,4.530298e-18
0.715088,4.541295e-18
0.715332,4.531151e-18
0.715576,4.566923e-18
0.715820,4.565363e-18
0.716064,4.551338e-18
0.716309,4.579764e-18
0.716553,4.584313e-18
0.716797,4.603421e-18
0.717041,4.628507e-18
0.717285,4.612354e-18
0.717529,4.629522e-18
0.717773,4.643439e-18
0.718018,4.623289e-18
0.718262,4.640713e-18
0.718506,4.651194e-18
0.718750,4.657218e-18
0.718994,4.686153e-18
0.719238,4.675744e-18
0.719482,4.671946e-18
0.719727,4.691447e-18
0.719971,4.677060e-18
0.720215,4.678168e-18
0.720459,4.693219e-18
0.720703,4.693462e-18
0.720947,4.715511e-18
0.721191,4.717054e-18
0.721436,4.698209e-18
0.721680,4.709831e-18
0.721924,4.707604e-18
0.722168,4.697304e-18
0.722412,4.708251e-18
0.722656,4.709275e-18
0.722900,4.720976e-18
0.723145,4.730701e-18
0.723389,4.707398e-18
0.723633,4.703519e-18
0.723877,4.710987e-18
0.724121,4.698381e-18
0.724365,4.698708e-18
0.724609,4.701458e-18
0.724854,4.705053e-18
0.725098,4.716781e-18
0.725342,4.697762e-18
0.725586,4.676510e-18
0.725830,4.684214e-18
0.726074,4.679474e-18
0.726318,4.666723e-18
0.726562,4.667767e-18
0.726807,4.670123e-18
0.727051,4.675702e-18
0.727295,4.664597e-18
0.727539,4.632938e-18
0.727783,4.629262e-18
0.728027,4.635640e-18
0.728271,4.616904e-18
0.728516,4.608316e-18
0.728760,4.611986e-18
0.729004,4.611977e-18
0.729248,4.604328e-18
0.729492,4.571137e-18
0.729736,4.551527e-18
0.729980,4.564000e-18
0.730225,4.549806e-18
0.730469,4.525845e-18
0.730713,4.529555e-18
0.730957,4.528837e-18
0.731201,4.517630e-18
0.731445,4.489183e-18
0.731689,4.454922e-18
0.731934,4.462480e-18
0.732178,4.461392e-18
0.732422,4.425252e-18
0.732666,4.420734e-18
0.732910,4.424858e-18
0.733154,4.407944e-18
0.733398,4.383192e-18
0.733643,4.342473e-18
0.733887,4.335680e-18
0.734131,4.347762e-18
0.734375,4.309452e-18
0.734619,4.287302e-18
0.734863,4.296942e-18
0.735107,4.279221e-18
0.735352,4.251566e-18
0.735596,4.211372e-18
0.735840,4.188345e-18
0.736084,4.205935e-18
0.736328,4.176763e-18
0.736572,4.134248e-18
0.736816,4.144457e-18
0.737061,4.132148e-18
0.737305,4.096924e-18
0.737549,4.061134e-18
0.737793,4.024056e-18
0.738037,4.035879e-18
0.738281,4.024489e-18
0.738525,3.966965e-18
0.738770,3.965856e-18
0.739014,3.964632e-18
0.739258,3.923070e-18
0.739502,3.887705e-18
0.739746,3.845764e-18
0.739990,3.843002e-18
0.740234,3.848516e-18
0.740479,3.787182e-18
0.740723,3.764117e-18
0.740967,3.775724e-18
0.741211,3.732996e-18
0.741455,3.690259e-18
0.741699,3.651808e-18
0.741943,3.632072e-18
0.742188,3.645049e-18
0.742432,3.594349e-18
0.742676,3.546890e-18
0.742920,3.561663e-18
0.743164,3.528718e-18
0.743408,3.474366e-18
0.743652,3.438736e-18
0.743896,3.408753e-18
0.744141,3.417187e-18
0.744385,3.385032e-18
0.744629,3.318064e-18
0.744873,3.322295e-18
0.745117,3.307015e-18
0.745361,3.243490e-18
0.745605,3.205570e-18
0.745850,3.171426e-18
0.746094,3.169220e-18
0.746338,3.155270e-18
0.746582,3.080875e-18
0.746826,3.065373e-18
0.747070,3.065488e-18
0.747314,3.001085e-18
0.747559,2.952996e-18
0.747803,2.920958e-18
0.748047,2.906457e-18
0.748291,2.902011e-18
0.748535,2.834304e-18
0.748779,2.792966e-18
0.749023,2.802092e-18
0.749268,2.746913e-18
0.749512,2.685730e-18
0.749756,2.656677e-18
0.750000,2.631928e-18
0.750244,2.628720e-18
0.750488,2.575921e-18
0.750732,2.513533e-18
0.750977,2.518049e-18
0.751221,2.479517e-18
0.751465,2.407942e-18
0.751709,2.375168e-18
0.751953,2.348672e-18
0.752197,2.339258e-18
0.752441,2.301820e-18
0.752686,2.228424e-18
0.752930,2.217613e-18
0.753174,2.197775e-18
0.753418,2.121405e-18
0.753662,2.079728e-18
0.753906,2.055521e-18
0.754150,2.037261e-18
0.754395,2.011679e-18
0.754639,1.938330e-18
0.754883,1.906581e-18
0.755127,1.898560e-18
0.755371,1.828429e-18
0.755615,1.774276e-18
0.755859,1.751105e-18
0.756104,1.727675e-18
0.756348,1.705962e-18
0.756592,1.640864e-18
0.756836,1.590566e-18
